nom,code_region,code_departement,nb-ptf,nb-datagouv,pop-insee,CSP_chef,age_chef,partis_po_chef,part_plus65,nb_crea_entps,flux_migration_res,part_diplomes,depenses_hab,nb_etudiants,part_etudiants,niveau_rural,densite
Chaponost,84,69,,,8755,Industriels-Chefs entreprise,49,,20.1,153,null,19.6,1359.75147458595,,,2,2
Charbonnières-les-Bains,84,69,,,5176,Retraités salariés privés,70,,24.5,92,null,33.2,1727.37923106646,,,2,2
Charentay,84,69,,,1305,Industriels-Chefs entreprise,69,,14.1,13,null,6.1,1260.06231417625,,,5,3
Charly,84,69,,,4687,Retraités salariés privés,79,,22.7,66,null,23,727.063157670152,,,2,2
Charnay,84,69,,,1085,Administrateurs de sociétés,55,,25.4,14,null,18.3,1044.43679262673,,,3,3
Chasselay,84,69,,,2840,Cadres supérieurs (secteur privé),72,,25.2,45,null,17.2,917.89825,,,2,2
Châtillon,84,69,,,2210,Professeurs du secondaire et techn.,60,,20.9,19,null,13.5,1000.92993665158,,,2,2
Chaussan,84,69,,,1145,Autres cadres (secteur privé),63,,10,17,null,8.5,964.88672489083,,,2,2
Chazay-d'Azergues,84,69,,,4247,Retraités salariés privés,76,,20.6,67,null,17.4,1036.54544384271,,,2,2
Chénas,84,69,,,565,Retraités agricoles,69,,16.5,4,null,4.9,1305.65184070796,,,5,3
Chénelette,84,69,,,333,Employés (secteur privé),65,,23.3,3,null,2.7,1511.13942942943,,,5,3
Les Chères,84,69,,,1478,Retraités salariés privés,71,,14.7,18,null,11.6,1094.09055480379,,,2,2
Chessy,84,69,,,2107,Professions rattachées à enseignt.,59,,12.2,27,null,11.9,895.972823920266,,,3,3
Chevinay,84,69,,,560,Enseignants 1er deg.-directeurs école,64,,17.5,4,null,13.2,765.334446428571,,,3,3
Chiroubles,84,69,,,411,Agriculteurs propriétaires exploit.,68,,19.4,1,null,3.7,1557.32785888078,,,5,3
Civrieux-d'Azergues,84,69,,,1549,Employés (secteur privé),51,,15.4,30,null,13.5,1832.90522918012,,,2,2
Claveisolles,84,69,,,757,Agriculteurs propriétaires exploit.,45,,20,4,null,3.1,1062.21376486129,,,5,3
Cogny,84,69,,,1204,Retraités fonct.publique (sf enseig.),76,,17.9,12,null,12.9,972.650822259136,,,4,3
Coise,84,69,,,787,Agriculteurs propriétaires exploit.,51,,15.6,7,null,7.1,1445.2193519695,,,4,3
Collonges-au-Mont-d'Or,84,69,,,4138,Commercants,66,,18.9,85,null,24.9,1056.80362010633,,,1,1
Condrieu,84,69,,,3949,Autres professions libérales,70,,25.4,46,null,8.3,744.913831349709,,,2,2
Corcelles-en-Beaujolais,84,69,,,943,Industriels-Chefs entreprise,65,,14.5,17,null,4.9,647.813382820785,,,5,3
Cours,84,69,,,4599,Retraités des entreprises publiques,74,,30,24,null,2.8,1160.51806044792,,,5,3
Courzieu,84,69,,,1117,Cadres supérieurs (secteur privé),51,,20.2,15,null,4.5,768.719301700985,,,4,3
Couzon-au-Mont-d'Or,84,69,,,2608,Industriels-Chefs entreprise,59,,21.4,37,null,16.9,1273.29263803681,,,2,2
Craponne,84,69,,,11362,Retraités fonct.publique (sf enseig.),75,,19.2,161,69094,8.8,874.916477732794,15,0.1,1,1
Cublize,84,69,,,1296,Agents généraux d'assurances,49,,19.5,11,null,0.6,876.315331790124,,,5,3
Curis-au-Mont-d'Or,84,69,,,1200,Industriels-Chefs entreprise,58,,13.1,12,null,25.2,894.992575,,,2,2
Dardilly,84,69,,,9173,Retraités salariés privés,76,,15.6,218,null,23.2,1324.68516515862,227,2.5,2,2
Denicé,84,69,,,1513,Retraités agricoles,73,,15.6,12,null,9.5,887.642002643754,,,4,3
Dième,84,69,,,196,Autres cadres (secteur privé),55,,11.3,1,null,7.4,751.481479591837,,,4,4
Dommartin,84,69,,,2679,Retraités salariés privés,71,,21.4,36,null,20.5,765.154315042927,,,2,2
Dracé,84,69,,,970,Agriculteurs propriétaires exploit.,49,,14.8,12,null,4,702.334494845361,,,5,3
Duerne,84,69,,,839,Fonctionnaires de catégorie B,58,,12.3,7,null,0.4,1509.81686531585,,,4,3
Échalas,84,69,,,1786,Retraités salariés privés,72,,18.2,20,null,2.3,728.288667413214,,,3,3
Écully,84,69,,,18451,Chirurgiens,71,,20.8,383,69123,24.8,1328.45285241992,10267,55.6,1,1
Émeringes,84,69,,,258,Retraités fonct.publique (sf enseig.),70,,16.8,4,null,6.6,1091.98135658915,,,5,3
Éveux,84,69,,,1214,Retraités des entreprises publiques,74,,18.7,14,null,15.9,820.22647446458,,,2,2
Fleurie,84,69,,,1278,Vétérinaires,58,,22.9,13,null,6.6,1149.04903755869,,,5,3
Fleurieu-sur-Saône,84,69,,,1481,Retraités salariés privés,78,,14.3,23,null,18.2,595.588723835247,,,2,2
Fleurieux-sur-l'Arbresle,84,69,,,2413,Fonctionnaires de catégorie A,61,,18.9,39,null,15.7,1099.78682138417,,,2,2
Fontaines-Saint-Martin,84,69,,,3144,Employés (secteur privé),53,,19,31,null,22.3,794.659351145038,,,2,2
Fontaines-sur-Saône,84,69,,,7075,Industriels-Chefs entreprise,54,,18.7,111,null,11.6,801.275240989399,,,1,1
Francheville,84,69,,,14578,Autres cadres (secteur privé),67,,18,203,69123,17.3,1152.88487172452,,,1,1
Frontenas,84,69,,,842,Employés (secteur privé),44,,16.5,15,null,1.4,569.253301662708,,,4,3
Givors,84,69,,,19432,Employés (autres entrep. publiques),65,,17.1,277,null,3.8,1729.72636424455,102,0.5,2,2
Gleizé,84,69,,,7805,Agriculteurs propriétaires exploit.,62,,22.6,84,69264,7.9,798.60867905189,,,2,2
Grandris,84,69,,,1183,Ingénieurs,63,,29.9,12,null,4.2,700.136956889265,,,5,3
Grézieu-la-Varenne,84,69,,,5741,Retraités de l'enseignement,73,,20.4,71,null,13.4,724.432428148406,,,2,2
Grézieu-le-Marché,84,69,,,826,Ouvriers (secteur privé),65,,14.4,8,null,3.4,1357.76901937046,,,5,3
Grigny,84,69,,,9691,Cadres supérieurs (secteur privé),50,,16,126,null,4.6,1441.45931173254,,,2,2
Les Haies,84,69,,,812,Ingénieurs,47,,16.9,9,null,8,593.029371921182,,,4,3
Les Halles,84,69,,,500,Agriculteurs propriétaires exploit.,53,,11.4,9,null,0.6,1068.76724,,,5,3
Haute-Rivoire,84,69,,,1478,Fonctionnaires de catégorie C,50,,17.9,11,null,1.9,835.849769959405,,,5,3
Irigny,84,69,,,8737,Retraités des professions libérales,72,,17.6,122,null,9.5,1558.18784250887,,,1,1
Joux,84,69,,,705,Cadres sup. (entreprises publiques),58,,13.2,7,null,2.9,1380.71429787234,,,5,3
Juliénas,84,69,,,937,Salariés agricoles,56,,18.9,6,null,4.9,865.317961579509,,,4,3
Jullié,84,69,,,449,Agriculteurs propriétaires exploit.,50,,16.4,5,null,1.2,887.867861915368,,,4,3
Lacenas,84,69,,,987,Retraités salariés privés,79,,15.7,16,null,11.9,748.749483282675,,,4,3
Lachassagne,84,69,,,1128,Retraités des professions libérales,81,,19.6,13,null,20.6,599.941826241135,,,2,2
Lamure-sur-Azergues,84,69,,,1115,Professeurs du secondaire et techn.,65,,20.1,7,null,7.3,1074.69360538117,,,5,3
Lancié,84,69,,,1043,Autres cadres (secteur privé),64,,15.1,8,null,4.7,1064.68088207095,,,5,3
Lantignié,84,69,,,917,Agriculteurs propriétaires exploit.,79,,14.4,14,null,4.9,745.369585605235,,,5,3
Larajasse,84,69,,,1887,Agriculteurs propriétaires exploit.,44,,18.9,13,null,1.1,602.234244833068,,,4,3
Légny,84,69,,,678,Autres professions libérales,56,,13.7,13,null,11.8,582.408318584071,,,4,3
Lentilly,84,69,,,5628,Employés (secteur privé),64,,17,91,null,19.4,1559.79466062544,,,2,2
Létra,84,69,,,961,Retraités des entreprises publiques,71,,16.3,14,null,6.4,698.273673257024,,,4,3
Limas,84,69,,,4856,Retr.artis.commerc.chefs d'entrep.,79,,20.7,77,69264,7.8,935.601746293245,,,2,2
Limonest,84,69,1,,3777,Fonctionnaires de catégorie A,71,,19,104,null,21.6,2579.61687847498,937,24.8,2,2
Lissieu,84,69,,,3202,Retraités salariés privés,71,,18.1,82,null,23.4,1026.85743910056,,,2,2
Loire-sur-Rhône,84,69,,,2591,Retr.artis.commerc.chefs d'entrep.,72,,16.8,32,null,1.4,1513.75421844848,,,2,2
Longes,84,69,,,969,Agriculteurs propriétaires exploit.,62,,11.9,12,null,3.5,925.492301341589,,,4,3
Longessaigne,84,69,,,613,Artisans,60,,17.7,5,null,6.1,903.128890701468,,,5,3
Lozanne,84,69,,,2680,Retraités salariés privés,69,,16.5,53,null,10.9,1237.32737313433,,,2,2
Lucenay,84,69,,,1855,Employés (secteur privé),51,,17.9,28,null,10.6,855.749595687332,,,2,2
Lyon,84,69,16,,523164,Professeurs du secondaire et techn.,74,Parti socialiste,14.8,13101,69266,27,1483.95882849355,35,0,1,1
Marchampt,84,69,,,464,Artisans,67,,23.8,5,null,4.4,1067.28422413793,,,5,3
Marcilly-d'Azergues,84,69,,,884,Retraités salariés privés,74,,21.4,12,null,15.8,3411.22889140272,,,2,2
Marcy,84,69,,,735,Autres cadres (secteur privé),58,,19.8,13,null,15.5,709.689945578231,,,4,3
Marcy-l'Étoile,84,69,,,3796,Autres professions libérales,68,,15,59,null,18.7,2198.00339567966,737,19.4,2,2
Meaux-la-Montagne,84,69,,,242,Retraités fonct.publique (sf enseig.),75,,32.6,2,null,2.2,695.866570247934,,,6,4
Messimy,84,69,,,3455,Fonctionnaires de catégorie A,62,,15.7,51,null,9.8,989.634824891462,,,3,3
Meys,84,69,,,867,Ingénieurs,64,,15.4,4,null,3.9,876.121568627451,,,5,3
Millery,84,69,,,4422,Fonctionnaires de catégorie A,67,,16.9,68,null,17.7,1329.04884441429,,,2,2
Moiré,84,69,,,207,Retraités fonct.publique (sf enseig.),69,,21.1,1,null,15.7,1013.8547826087,,,4,3
Deux-Grosnes,84,69,,,1949,Industriels-Chefs entreprise,74,,19.6,13,null,3.2,1313.10730631093,,,5,3
Montagny,84,69,,,2932,Cadres (entreprises publiques),68,,18.1,38,null,8.6,965.331012960437,,,2,2
Montmelas-Saint-Sorlin,84,69,,,498,Cadres supérieurs (secteur privé),61,,23.7,9,null,12.3,761.391746987952,,,5,3
Montromant,84,69,,,466,Salariés du secteur médical,62,,14.7,9,null,1.6,749.446888412017,,,3,3
Montrottier,84,69,,,1471,Retraités de l'enseignement,65,,19.2,14,null,2.4,1126.51330387492,,,4,3
Morancé,84,69,,,2020,Médecins,64,,18.4,24,null,14,1155.6006039604,,,2,2
Mornant,84,69,,,5924,Permanents politiques,41,,19.2,79,null,10.8,1490.3836630655,,,2,2
La Mulatière,84,69,,,6411,Retraités salariés privés,74,,20,142,69123,10.8,979.292943378568,343,5.4,1,1
Neuville-sur-Saône,84,69,,,7542,Professions rattachées à enseignt.,65,,23.3,146,null,8.5,1399.22900424291,,,2,2
Odenas,84,69,,,953,Agriculteurs propriétaires exploit.,63,,17.5,5,null,9,682.006442812172,,,5,3
Orliénas,84,69,,,2472,Cadres supérieurs (secteur privé),63,,16.9,33,null,15.6,1309.3284789644,,,2,2
Oullins,84,69,,,26838,Enseignants 1er deg.-directeurs école,54,,17.7,379,69123,13.4,1021.08220508235,4835,18,1,1
Le Perréon,84,69,,,1604,Retr.artis.commerc.chefs d'entrep.,78,,13.5,10,null,4.7,686.177013715711,,,5,3
Pierre-Bénite,84,69,,,10582,Autres professions,41,,15.3,170,null,4.8,2334.53988281988,,,1,1
Poleymieux-au-Mont-d'Or,84,69,,,1340,Autres cadres (secteur privé),63,,13.4,17,null,24.9,878.22873880597,,,2,2
Pollionnay,84,69,,,2561,Retraités salariés privés,74,,21.2,31,null,10.9,1012.39098789535,,,2,2
Pomeys,84,69,,,1176,Autres cadres (secteur privé),61,,14.2,6,null,1.6,711.519617346939,,,4,3
Pommiers,84,69,,,2682,Retraités salariés privés,73,,18.5,37,null,4.9,727.726718866518,,,2,2
Vindry-sur-Turdine,84,69,,,5205,Retraités fonct.publique (sf enseig.),70,,18.3,45,null,3.1,911.162756964457,,,4,3
Porte des Pierres Dorées,84,69,,,3761,Industriels-Chefs entreprise,80,,16.3,53,null,11.2,891.633767614996,,,2,2
Poule-les-Écharmeaux,84,69,,,1124,Retraités de l'enseignement,64,,19.6,10,null,5.3,886.446085409253,,,5,3
Propières,84,69,,,488,Professeurs du secondaire et techn.,72,,30.2,5,null,1.5,1202.84051229508,,,5,3
Quincié-en-Beaujolais,84,69,,,1356,Autres professions libérales,59,,19.9,14,null,6.5,916.720154867257,,,5,3
Quincieux,84,69,,,3510,Cadres supérieurs (secteur privé),60,,16,46,null,8.8,1708.10784330484,,,3,3
Ranchal,84,69,,,327,Administrateurs de sociétés,70,,23.5,4,null,5.5,960.420581039756,,,5,3
Régnié-Durette,84,69,,,1139,Artisans,62,,16.1,6,null,3,614.894363476734,,,5,3
Riverie,84,69,,,318,Agriculteurs propriétaires exploit.,59,,12.1,1,null,13.1,905.374842767296,,,3,3
Rivolet,84,69,,,589,Retraités salariés privés,70,,12.9,3,null,1,797.917741935484,,,5,3
Rochetaillée-sur-Saône,84,69,,,1541,Autres cadres (secteur privé),57,,13.6,24,null,16.2,1008.28963011032,,,2,2
Ronno,84,69,,,654,Agents technique et techniciens,57,,21.1,5,null,6.3,683.299006116208,,,5,3
Rontalon,84,69,,,1194,Fonctionnaires de catégorie A,61,,12.9,12,null,10.3,910.731448911223,,,3,3
Sain-Bel,84,69,,,2323,Autres cadres (secteur privé),63,,15.2,30,null,6.8,865.766655187258,,,2,2
Salles-Arbuissonnas-en-Beaujolais,84,69,,,837,Retraités de l'enseignement,70,,14.9,6,null,8.1,1074.68388291517,,,5,3
Sarcey,84,69,,,1026,Commercants,58,,17.7,8,null,5,1259.12614035088,,,4,3
Les Sauvages,84,69,,,641,Fonctionnaires de catégorie C,53,,19.1,1,null,2.8,797.364508580343,,,5,3
Savigny,84,69,,,2077,Autres cadres (secteur privé),55,,19.3,23,null,7.3,845.222412132884,,,4,3
Soucieu-en-Jarrest,84,69,,,4556,Professeurs du secondaire et techn.,65,,13.9,49,null,12.7,650.293083845479,,,2,2
Sourcieux-les-Mines,84,69,,,2058,Salariés du secteur médical,66,,16.7,20,null,12.9,766.636433430515,,,2,2
Souzy,84,69,,,828,Retr.artis.commerc.chefs d'entrep.,68,,13.5,8,null,0.5,778.696376811594,,,4,3
Beauvallon,84,69,,,4045,Ingénieurs,68,,13.7,46,null,9,1117.97616069221,,,3,3
Saint-André-la-Côte,84,69,,,293,Entrepreneurs en batiments,62,,11.3,3,null,5.7,733.158293515358,,,3,3
Saint-Appolinaire,84,69,,,208,Journalistes et autres médias,65,,13.3,1,null,7.9,593.165913461539,,,4,4
Saint-Bonnet-des-Bruyères,84,69,,,358,Employés (secteur privé),63,,23.8,1,null,0.4,1707.7724301676,,,6,4
Saint-Bonnet-le-Troncy,84,69,,,313,Professeurs du secondaire et techn.,56,,25.9,1,null,3.4,761.534504792332,,,6,4
Sainte-Catherine,84,69,,,1008,Agriculteurs propriétaires exploit.,58,,15.4,9,null,5.6,902.225337301587,,,4,3
Saint-Clément-de-Vers,84,69,,,229,Retraités de l'enseignement,65,,20.7,1,null,4,1431.9419650655,,,5,3
Saint-Clément-les-Places,84,69,,,659,Agriculteurs propriétaires exploit.,67,,12.9,8,null,6.7,721.940986342944,,,4,3
Saint-Clément-sur-Valsonne,84,69,,,912,Fonctionnaires de catégorie C,56,,17,8,null,4.8,897.652839912281,,,4,3
Sainte-Colombe,84,69,,,1961,Retr.artis.commerc.chefs d'entrep.,84,,25.2,34,null,12.9,1593.71908210097,,,2,2
Sainte-Consorce,84,69,,,2021,Autres cadres (secteur privé),59,,16.9,26,null,19.8,886.107971301336,,,2,2
Saint-Cyr-au-Mont-d'Or,84,69,4,,5681,Retr.artis.commerc.chefs d'entrep.,75,,23.4,124,null,32,1224.35584756205,,,1,1
Saint-Cyr-le-Chatoux,84,69,,,144,Retraités salariés privés,69,,16.3,2,null,16.7,837.833472222222,,,5,3
Saint-Cyr-sur-le-Rhône,84,69,,,1356,Ingénieurs,62,,19.4,16,null,13.1,869.030958702065,,,2,2
Saint-Didier-au-Mont-d'Or,84,69,6,,6802,Industriels-Chefs entreprise,66,,27.4,180,69123,31,1118.04191708321,,,1,1
Saint-Didier-sur-Beaujeu,84,69,,,627,Retr.artis.commerc.chefs d'entrep.,72,,17.5,4,null,2.9,580.197607655502,,,5,3
Saint-Étienne-des-Oullières,84,69,,,2229,Avocats,58,,15.1,18,null,4.6,717.620883804397,,,5,3
Saint-Étienne-la-Varenne,84,69,,,750,Agriculteurs propriétaires exploit.,64,,12.9,8,null,7,988.81696,,,5,3
Saint-Fons,84,69,,,18640,Employés (secteur privé),54,,14.1,364,69123,3.3,1844.66272103004,,,1,1
Saint-Forgeux,84,69,,,1526,Retraités fonct.publique (sf enseig.),65,,16.8,7,null,4.2,1131.20627129751,,,4,3
Sainte-Foy-l'Argentière,84,69,,,1304,Retr.artis.commerc.chefs d'entrep.,80,,25.7,13,null,4.4,1321.30389570552,,,4,3
Sainte-Foy-lès-Lyon,84,69,,,22385,Professeurs de faculté,52,,24.1,331,69123,21,1009.69813937905,,,1,1
Saint-Genis-l'Argentière,84,69,,,1069,Employés (secteur privé),65,,16.6,12,null,3.7,1179.5149111319,,,4,3
Saint-Genis-Laval,84,69,,,22104,Fonctionnaires de catégorie A,68,,20,286,69123,15.1,921.572505881289,629,2.8,1,1
Saint-Genis-les-Ollières,84,69,,,4965,Fonctionnaires de catégorie A,63,,18.2,64,null,19.7,1219.3110735146,,,1,1
Saint-Georges-de-Reneins,84,69,,,4457,Administrateurs de sociétés,74,,17.9,51,null,6.8,1456.17968588737,,,5,3
Saint-Germain-au-Mont-d'Or,84,69,,,3187,Cadres supérieurs (secteur privé),51,,15.8,43,null,20.8,781.40904926263,,,2,2
Saint-Germain-Nuelles,84,69,,,2330,Ingénieurs conseils,70,,19.2,22,null,12.8,631.765467811159,,,2,2
Saint-Igny-de-Vers,84,69,,,603,Retraités des professions libérales,72,,38,9,null,2.8,871.695538971808,,,5,3
Saint-Jean-des-Vignes,84,69,,,414,Agriculteurs propriétaires exploit.,62,,17.1,3,null,17.2,939.323140096618,,,2,2
Saint-Jean-la-Bussière,84,69,,,1268,Retraités agricoles,80,,16.2,6,null,4.1,659.222318611987,,,5,3
Saint-Julien,84,69,,,860,Agriculteurs propriétaires exploit.,62,,18,11,null,10,1145.3255,,,4,3
Saint-Julien-sur-Bibost,84,69,,,574,Agriculteurs propriétaires exploit.,51,,17.1,5,null,6.5,878.575156794425,,,4,3
Saint-Just-d'Avray,84,69,,,780,Sans profession déclarée,54,,24.9,9,null,6,683.989782051282,,,4,3
Saint-Lager,84,69,,,1047,Retraités salariés privés,76,,17.1,7,null,7.7,775.032741165234,,,5,3
Saint-Laurent-d'Agny,84,69,,,2195,Cadres (entreprises publiques),51,,15.7,21,null,11.9,1597.4328428246,,,3,3
Saint-Laurent-de-Chamousset,84,69,,,1966,Autres professions libérales,62,,25.1,21,null,4.3,2118.3986775178,35,1.8,4,3
Saint-Marcel-l'Éclairé,84,69,,,525,Fonctionnaires de catégorie B,52,,20.8,3,null,4.9,1228.71462857143,,,5,3
Saint-Martin-en-Haut,84,69,,,4082,Cadres supérieurs (secteur privé),63,,21.6,34,null,6.1,1191.28486036257,,,4,3
Chabanière,84,69,,,4269,Agriculteurs propriétaires exploit.,33,,15.4,43,null,3.1,1134.25842820333,,,4,3
Saint-Nizier-d'Azergues,84,69,,,806,Fonctionnaires de catégorie C,61,,17.7,10,null,1.6,915.82976426799,,,5,3
Sainte-Paule,84,69,,,339,Cadres supérieurs (secteur privé),56,,16.7,4,null,6.1,663.242123893805,,,4,3
Saint-Pierre-la-Palud,84,69,,,2689,Agriculteurs propriétaires exploit.,30,,13.2,21,null,9.4,897.96685013016,,,2,2
Saint-Romain-au-Mont-d'Or,84,69,,,1259,Hommes de lettres et Artistes,55,,16.2,22,null,21.6,974.678625893566,,,2,2
Saint-Romain-de-Popey,84,69,,,1629,Agents technique et techniciens,60,,14,8,null,2.3,910.318729281768,,,4,3
Saint-Romain-en-Gal,84,69,,,1963,Retraités fonct.publique (sf enseig.),85,,19.3,28,null,8.6,834.127620988283,,,2,2
Saint-Romain-en-Gier,84,69,,,586,Sans profession déclarée,47,,17.7,4,null,3.9,817.981296928328,,,3,3
Saint-Symphorien-sur-Coise,84,69,,,3743,Autres cadres (secteur privé),43,,27.4,27,null,4.4,1042.86561314454,,,4,3
Saint-Vérand,84,69,,,1199,Fonctionnaires de catégorie A,68,,15.8,8,null,2.2,948.032135112594,,,4,3
Saint-Vincent-de-Reins,84,69,,,650,Agents technique et techniciens,62,,26,5,null,2.2,1156.74635384615,,,5,3
Taluyers,84,69,,,2591,Sans profession déclarée,63,,20.3,36,null,12.5,1265.86976456966,,,3,3
Taponas,84,69,,,988,Retraités salariés privés,70,,13.8,10,null,2.3,717.151487854251,,,5,3
Tarare,84,69,,,10773,Industriels-Chefs entreprise,57,,21.9,112,null,4.5,1495.12033231226,44,0.4,2,2
Tassin-la-Demi-Lune,84,69,,,22729,Cadres (entreprises publiques),58,,18.3,424,69123,20.3,1070.2257684016,,,1,1
Ternand,84,69,,,686,Retraités salariés privés,71,,18.4,12,null,6.9,826.583498542274,,,4,3
Theizé,84,69,,,1242,Agriculteurs propriétaires exploit.,60,,18.4,11,null,12,687.75884863124,,,4,3
Thizy-les-Bourgs,84,69,,,6160,Industriels-Chefs entreprise,32,,25.2,46,null,2.6,1551.43338474026,,,5,3
Thurins,84,69,,,3094,Agriculteurs propriétaires exploit.,67,,15.2,36,null,9.3,770.448810601164,,,3,3
La Tour-de-Salvagny,84,69,,,4157,Autres cadres (secteur privé),64,,24.7,86,null,21.2,1787.89372143373,,,2,2
Trèves,84,69,,,740,Autres cadres (secteur privé),59,,12.3,4,null,8.1,656.060648648649,,,4,3
Tupin-et-Semons,84,69,,,627,Cadres (entreprises publiques),61,,15.6,2,null,10.7,1368.2763476874,,,4,3
Valsonne,84,69,,,944,Fonctionnaires de catégorie A,42,,12.4,12,null,5,1220.43013771186,,,5,3
Vaugneray,84,69,,,5687,Agriculteurs propriétaires exploit.,65,,18.8,83,null,15.1,1001.75829611394,,,2,2
Vaulx-en-Velin,84,69,6,,48906,Professeurs de faculté,51,Parti socialiste,11.3,958,69123,4.9,2000.46568008015,1772,3.6,1,1
Vaux-en-Beaujolais,84,69,,,1106,Agriculteurs propriétaires exploit.,61,,12.3,12,null,1.9,913.422793851718,,,5,3
Vauxrenard,84,69,,,329,Artisans,69,,21.9,5,null,1.6,940.156930091186,,,5,3
Vénissieux,84,69,,,65822,Employés (secteur privé),54,,14.9,1225,69123,4.2,1649.62310276199,400,0.6,1,1
Vernaison,84,69,,,4927,Industriels-Chefs entreprise,72,,17.6,71,null,15.9,1029.53487720723,,,2,2
Vernay,84,69,,,105,Retr.artis.commerc.chefs d'entrep.,72,,15.8,1,null,6.5,1692.59019047619,,,5,3
Villechenève,84,69,,,909,Autres retraités,71,,14.7,10,null,5.9,758.687887788779,,,4,3
Villefranche-sur-Saône,84,69,,,37783,Permanents politiques,42,,17.7,587,69123,7.3,1509.42459545298,424,1.1,2,2
Ville-sur-Jarnioux,84,69,,,849,Retr.artis.commerc.chefs d'entrep.,70,,15.9,8,null,15.5,620.368091872792,,,4,3
Villeurbanne,84,69,3,,150375,Professeurs de faculté,75,Parti socialiste,13.9,3412,69123,17.5,1198.52041203658,30691,20.4,1,1
Villié-Morgon,84,69,,,2206,Retraités agricoles,75,,20.1,19,null,7.4,1140.10700362647,,,5,3
Vourles,84,69,,,3468,Retraités salariés privés,71,,16.3,64,null,20.4,1136.18988754325,,,2,2
Yzeron,84,69,,,1063,Industriels-Chefs entreprise,58,,14.7,11,null,7.9,1119.63730009407,,,3,3
Chaponnay,84,69,,,4279,Retraités salariés privés,75,Union des démocrates et indépendants,19.6,69,null,13.4,1553.46214068708,,,3,3
Chaponnay,84,69,,,4279,Retraités salariés privés,75,Les Centristes,19.6,69,null,13.4,1553.46214068708,,,3,3
Chassieu,84,69,10,,10437,Fonctionnaires de catégorie A,66,,19,173,null,16,2174.73216824758,,,1,1
Communay,84,69,,,4271,Ingénieurs,64,,18.7,44,null,12.9,1736.9670264575,,,2,2
Corbas,84,69,,,11277,Retr.artis.commerc.chefs d'entrep.,75,,17.9,122,null,6.4,1400.27651325707,48,0.4,1,1
Décines-Charpieu,84,69,,,28249,Industriels-Chefs entreprise,55,,18.6,470,69282,7,1430.12447874261,131,0.5,1,1
Feyzin,84,69,,,10034,Employés (secteur privé),43,,18.5,186,null,5.2,1979.88747059996,,,1,1
Genas,84,69,,,12837,Autres cadres (secteur privé),59,,17.3,170,null,16.2,1966.88310820285,,,2,2
Genay,84,69,,,5546,Autres professions,53,,16.8,81,null,12.8,1098.86807969708,,,2,2
Jonage,84,69,,,5927,Agriculteurs propriétaires exploit.,73,,17.8,86,null,10.9,1081.20911253585,,,2,2
Jons,84,69,,,1486,Retr.artis.commerc.chefs d'entrep.,72,,17.3,18,null,6.2,1766.39781292059,,,3,3
