"nom","nb_publi","ouvre_data","code_region","code_departement","nb_ptf","nb_datagouv","pop_insee","CSP_chef","age_chef","partis_po_chef","part_plus65","nb_crea_entps","flux_migration_res","part_diplomes","depenses_hab","nb_etudiants","part_etudiants","niveau_rural","densite","obligation_ouvrir"
"Béceleuf",0,0,75,79,0,0,767,"Agriculteurs propriétaires exploit.",59,NA,25.4,3,NA,4.2,518.288761408083,NA,NA,3,3,0
"Bessines",0,0,75,79,0,0,1721,"Retraités salariés privés",71,NA,21.6,22,NA,11.6,1256.01686809994,NA,NA,3,3,0
"Boismé",0,0,75,79,0,0,1233,"Retr.artis.commerc.chefs d'entrep.",69,NA,18.1,6,NA,3,1425.50890510949,NA,NA,5,3,0
"La Boissière-en-Gâtine",0,0,75,79,0,0,256,"Agriculteurs propriétaires exploit.",45,NA,30.5,1,NA,5.3,648.7589453125,NA,NA,6,4,0
"Bougon",0,0,75,79,0,0,185,"Agriculteurs propriétaires exploit.",67,NA,22.2,1,NA,3.4,1012.76643243243,NA,NA,6,4,0
"Le Bourdet",0,0,75,79,0,0,605,"Professeurs du secondaire et techn.",68,NA,13.6,3,NA,10.8,630.891768595041,NA,NA,3,3,0
"Boussais",0,0,75,79,0,0,466,"Retr.artis.commerc.chefs d'entrep.",68,NA,22.3,2,NA,4.2,776.945536480687,NA,NA,6,4,0
"La Crèche",0,0,75,79,0,0,5706,"Fonctionnaires de catégorie A",65,NA,20.8,34,NA,6.3,1274.43830529267,NA,NA,3,3,1
"Bressuire",0,0,75,79,0,0,20528,"Retraités fonct.publique (sf enseig.)",77,NA,19.9,164,NA,5.2,1150.4021585152,243,1.2,5,3,1
"Bretignolles",0,0,75,79,0,0,629,"Retraités salariés privés",67,NA,17.1,1,NA,1.5,728.65613672496,NA,NA,5,3,0
"Brieuil-sur-Chizé",0,0,75,79,0,0,121,"Employés (autres entrep. publiques)",66,NA,52,1,NA,9.5,1051.68380165289,NA,NA,6,4,0
"Brion-près-Thouet",0,0,75,79,0,0,761,"Employés (secteur privé)",59,NA,16.9,3,NA,2.5,739.270341655716,NA,NA,5,3,0
"Brioux-sur-Boutonne",0,0,75,79,0,0,1541,"Retraités agricoles",67,NA,32.9,7,NA,2,841.406670992862,NA,NA,5,3,0
"Brûlain",0,0,75,79,0,0,762,"Autres professions libérales",66,NA,14.3,3,NA,3.8,1180.12850393701,NA,NA,3,3,0
"Le Busseau",0,0,75,79,0,0,737,"Employés (secteur privé)",51,NA,23.4,7,NA,2,693.284192672999,NA,NA,5,3,0
"Caunay",0,0,75,79,0,0,184,"Autres retraités",69,NA,26.1,1,NA,6.7,782.227065217391,NA,NA,6,4,0
"Celles-sur-Belle",0,0,75,79,0,0,3944,"Autres professions libérales",73,NA,21.7,24,NA,3.6,1056.24776369168,NA,NA,4,3,1
"Cerizay",0,0,75,79,0,0,4849,"Autres cadres (secteur privé)",51,NA,24.9,20,NA,2.4,1198.95062074655,NA,NA,5,3,1
"Val en Vignes",0,0,75,79,0,0,2129,"Professions rattachées à enseignt.",64,NA,21.7,16,NA,1.3,1173.75649131047,NA,NA,5,3,0
"Fontivillié",0,0,75,79,0,0,893,NA,NA,NA,20.7,4,NA,3.7,977.027592385218,NA,NA,5,3,0
"Champdeniers",0,0,75,79,0,0,1656,"Professions rattachées à enseignt.",64,NA,29.6,16,NA,3.7,803.254716183575,NA,NA,3,3,0
"Chanteloup",0,0,75,79,0,0,1033,"Agents généraux d'assurances",71,NA,17.8,6,NA,2.3,761.162826718296,NA,NA,5,3,0
"La Chapelle-Bâton",0,0,75,79,0,0,411,"Agriculteurs propriétaires exploit.",51,NA,16.2,4,NA,7.2,1531.01824817518,NA,NA,4,3,0
"La Chapelle-Bertrand",0,0,75,79,0,0,494,"Retraités fonct.publique (sf enseig.)",63,"Rassemblement national",22.4,3,NA,2.9,681.958380566802,NA,NA,6,4,0
"La Chapelle-Pouilloux",0,0,75,79,0,0,189,"Sans profession déclarée",56,NA,33.7,0,NA,6.2,843.08037037037,NA,NA,6,4,0
"La Chapelle-Saint-Laurent",0,0,75,79,0,0,2020,"Agriculteurs propriétaires exploit.",62,NA,27.4,13,NA,3.4,834.25700990099,NA,NA,5,3,0
"Beugnon-Thireuil",0,0,75,79,0,0,736,"Agriculteurs propriétaires exploit.",53,NA,26.9,3,NA,4.5,1045.63243206522,NA,NA,6,4,0
"Plaine-d'Argenson",0,0,75,79,0,0,991,"Fonctionnaires de catégorie C",66,NA,15.1,6,NA,3.1,1107.87361251261,NA,NA,3,3,0
"Mauléon",0,0,75,79,0,0,8718,"Professeurs du secondaire et techn.",66,NA,18.1,53,NA,3.3,888.839357650837,NA,NA,4,3,1
"Châtillon-sur-Thouet",0,0,75,79,0,0,2742,"Entrepreneurs en batiments",71,NA,36.2,15,NA,3.7,565.270331874544,NA,NA,2,2,0
"Chauray",0,0,75,79,0,0,7136,"Retraités de l'enseignement",79,"Union pour un mouvement populaire",21.3,50,79191,8.7,1860.71440863229,NA,NA,2,2,1
"Chauray",0,0,75,79,0,0,7136,"Retraités de l'enseignement",79,"Union pour la démocratie française",21.3,50,79191,8.7,1860.71440863229,NA,NA,2,2,1
"Chef-Boutonne",0,0,75,79,0,0,2713,"Agents immobiliers",52,NA,34.7,14,NA,2.8,990.282034647991,NA,NA,5,3,0
"Chenay",0,0,75,79,0,0,475,"Retraités fonct.publique (sf enseig.)",69,NA,23.1,1,NA,2,737.708252631579,NA,NA,6,4,0
"Chérigné",0,0,75,79,0,0,163,"Employés (secteur privé)",64,NA,26.8,0,NA,2.5,666.910490797546,NA,NA,6,4,0
"Cherveux",0,0,75,79,0,0,1939,"Salariés du secteur médical",56,NA,15.2,14,NA,5.8,796.463599793708,NA,NA,3,3,0
"Chey",0,0,75,79,0,0,579,"Agriculteurs propriétaires exploit.",62,NA,23.9,2,NA,3.4,664.719101899827,NA,NA,6,4,0
"Chiché",0,0,75,79,0,0,1715,"Retraités agricoles",72,NA,23.5,14,NA,2.2,1067.10825655977,NA,NA,5,3,0
"Le Chillou",0,0,75,79,0,0,171,"Retraités salariés privés",70,NA,28.8,2,NA,0,698.709415204678,NA,NA,6,4,0
"Chizé",0,0,75,79,0,0,889,"Fonctionnaires de catégorie B",62,NA,32.4,4,NA,6.1,936.037064116985,NA,NA,4,3,0
"Cirières",0,0,75,79,0,0,986,"Retraités salariés privés",72,NA,16,8,NA,2.9,458.730882352941,NA,NA,5,3,0
"Clavé",0,0,75,79,0,0,372,"Agents technique et techniciens",41,NA,19.8,0,NA,1.5,518.77435483871,NA,NA,6,4,0
"Clessé",0,0,75,79,0,0,962,"Agents technique et techniciens",66,NA,23.6,4,NA,1.9,1232.75702702703,NA,NA,5,3,0
"Clussais-la-Pommeraie",0,0,75,79,0,0,603,"Agriculteurs propriétaires exploit.",60,NA,28.3,9,NA,4.5,621.711724709784,NA,NA,5,3,0
"Combrand",0,0,75,79,0,0,1203,"Retraités de l'enseignement",69,NA,17.1,11,NA,2.7,1722.57716541978,NA,NA,5,3,0
"Coulon",0,0,75,79,0,0,2336,"Retr.artis.commerc.chefs d'entrep.",67,NA,25.9,23,NA,7.3,1007.89008133562,NA,NA,3,3,0
"Coulonges-sur-l'Autize",0,0,75,79,0,0,2409,"Agriculteurs propriétaires exploit.",70,NA,29,18,NA,3.4,902.586608551266,NA,NA,4,3,0
"Coulonges-Thouarsais",0,0,75,79,0,0,435,"Agriculteurs propriétaires exploit.",48,NA,20,2,NA,0.3,1262.76335632184,NA,NA,5,3,0
"Courlay",0,0,75,79,0,0,2520,"Fonctionnaires de catégorie A",63,NA,26.1,14,NA,2.1,1471.46854365079,NA,NA,5,3,0
"Cours",0,0,75,79,0,0,566,"Retraités de l'enseignement",76,NA,16,2,NA,6.9,526.181307420495,NA,NA,4,3,0
"Les Châteliers",0,0,75,79,0,0,505,"Professeurs du secondaire et techn.",47,NA,19.6,2,NA,4.3,972.867188118812,NA,NA,6,4,0
"Couture-d'Argenson",0,0,75,79,0,0,372,"Retraités agricoles",74,NA,34.9,3,NA,2.6,1897.48940860215,NA,NA,5,3,0
"Doux",0,0,75,79,0,0,227,"Autres retraités",77,NA,29.7,0,NA,3.5,2806.46475770925,NA,NA,6,4,0
"Échiré",0,0,75,79,0,0,3443,"Experts comptables",66,NA,24.1,19,NA,7.2,1661.25128085972,NA,NA,2,2,0
"Ensigné",0,0,75,79,0,0,290,"Agriculteurs propriétaires exploit.",62,NA,23.4,0,NA,3.6,815.72275862069,NA,NA,6,4,0
"Épannes",0,0,75,79,0,0,876,"Cadres supérieurs (secteur privé)",60,NA,14.8,9,NA,6.2,1589.53519406393,NA,NA,3,3,0
"Exireuil",0,0,75,79,0,0,1617,"Agriculteurs propriétaires exploit.",61,NA,22.8,7,NA,3.9,559.091162646877,NA,NA,2,2,0
"Exoudun",0,0,75,79,0,0,604,"Autres retraités",76,NA,24.8,7,NA,6.5,593.854950331126,NA,NA,6,4,0
"Faye-l'Abbesse",0,0,75,79,0,0,1065,"Autres retraités",72,NA,31,9,NA,3.6,1104.55723004695,NA,NA,5,3,0
"Faye-sur-Ardin",0,0,75,79,0,0,632,"Agriculteurs propriétaires exploit.",57,NA,12.7,8,NA,3.8,1196.29672468354,NA,NA,3,3,0
"Fénery",0,0,75,79,0,0,307,"Professeurs du secondaire et techn.",53,NA,21.4,0,NA,1.4,519.545342019544,NA,NA,5,3,0
"Fenioux",0,0,75,79,0,0,665,"Retraités salariés privés",68,NA,29.5,5,NA,2.5,1742.71963909774,NA,NA,6,4,0
"La Ferrière-en-Parthenay",0,0,75,79,0,0,815,"Autres cadres (secteur privé)",34,NA,22.3,3,NA,4.5,944.616539877301,NA,NA,5,3,0
"Fomperron",0,0,75,79,0,0,432,"Autres retraités",74,NA,15.8,2,NA,2,596.876365740741,NA,NA,6,4,0
"Fontenille-Saint-Martin-d'Entraigues",0,0,75,79,0,0,558,"Retr.artis.commerc.chefs d'entrep.",75,NA,25.1,2,NA,0.7,1393.009390681,NA,NA,5,3,0
"La Forêt-sur-Sèvre",0,0,75,79,0,0,2371,"Industriels-Chefs entreprise",58,NA,21,9,NA,3.1,989.211172501054,NA,NA,5,3,0
"Les Forges",0,0,75,79,0,0,142,"Agriculteurs propriétaires exploit.",56,NA,25,2,NA,1.1,1867.36267605634,NA,NA,6,4,0
"Fors",0,0,75,79,0,0,1843,"Retraités fonct.publique (sf enseig.)",72,NA,16.1,7,NA,4.9,1022.87114487249,NA,NA,3,3,0
"Les Fosses",0,0,75,79,0,0,455,"Employés (secteur privé)",50,NA,17.3,4,NA,4.7,575.976483516484,NA,NA,3,4,0
"La Foye-Monjault",0,0,75,79,0,0,844,"Sans profession déclarée",68,NA,15.7,7,NA,5,2332.71421800948,NA,NA,3,3,0
"François",0,0,75,79,0,0,988,"Retraités des entreprises publiques",74,NA,18,4,NA,9.5,966.587641700405,NA,NA,3,3,0
"Fressines",0,0,75,79,0,0,1688,"Fonctionnaires de catégorie C",62,NA,13.6,13,NA,7.9,761.104105450237,NA,NA,3,3,0
"Frontenay-Rohan-Rohan",0,0,75,79,0,0,2986,"Retraités salariés privés",72,NA,19.9,13,NA,6,1021.41851975887,NA,NA,3,3,0
"Geay",0,0,75,79,0,0,324,"Agriculteurs propriétaires exploit.",60,NA,15.3,2,NA,2.8,648.808981481481,NA,NA,6,4,0
"Genneton",0,0,75,79,0,0,333,"Agriculteurs propriétaires exploit.",57,NA,26.5,5,NA,2.4,1515.72948948949,NA,NA,6,4,0
"Germond-Rouvre",0,0,75,79,0,0,1194,"Employés (secteur privé)",65,NA,15.4,8,NA,7.8,1048.10035175879,NA,NA,3,3,0
"Glénay",0,0,75,79,0,0,581,"Agriculteurs propriétaires exploit.",52,NA,23.6,1,NA,2.1,904.376127366609,NA,NA,6,4,0
"Gourgé",0,0,75,79,0,0,990,"Représentants de commerce",42,NA,20.9,4,NA,3.6,644.002464646465,NA,NA,5,3,0
"Alloinay",0,0,75,79,0,0,883,"Retraités agricoles",73,NA,22.5,9,NA,1.5,838.206602491506,NA,NA,6,4,0
"Granzay-Gript",0,0,75,79,0,0,927,"Agriculteurs propriétaires exploit.",69,NA,16.5,6,NA,4.9,1707.25617044229,NA,NA,3,3,0
"Les Groseillers",0,0,75,79,0,0,59,"Agriculteurs propriétaires exploit.",62,NA,20.7,0,NA,2.2,990.514915254237,NA,NA,6,4,0
"Valdelaume",0,0,75,79,0,0,879,"Agriculteurs propriétaires exploit.",45,NA,29.6,3,NA,3.9,1364.61316268487,NA,NA,6,4,0
"Irais",0,0,75,79,0,0,212,"Retraités de l'enseignement",76,NA,24.5,2,NA,3.1,905.714103773585,NA,NA,6,4,0
"Juillé",0,0,75,79,0,0,100,"Retraités agricoles",70,NA,26,0,NA,6.7,724.5212,NA,NA,6,4,0
"Juscorps",0,0,75,79,0,0,373,"Retraités fonct.publique (sf enseig.)",75,NA,13.5,5,NA,0.7,1043.09353887399,NA,NA,3,3,0
"Lageon",0,0,75,79,0,0,356,"Employés (secteur privé)",52,NA,13.9,3,NA,2.2,683.583370786517,NA,NA,6,4,0
"Largeasse",0,0,75,79,0,0,749,"Agriculteurs propriétaires exploit.",59,NA,24.2,8,NA,2.5,1678.876435247,NA,NA,5,3,0
"Lezay",0,0,75,79,0,0,2056,"Retraités salariés privés",70,NA,38.1,6,NA,3.2,1115.39534046693,NA,NA,5,3,0
"Lhoumois",0,0,75,79,0,0,155,"Retraités agricoles",67,NA,18.4,2,NA,5.9,1610.02825806452,NA,NA,6,4,0
"Limalonges",0,0,75,79,0,0,859,"Ouvriers (secteur privé)",65,NA,35.9,10,NA,2.6,1362.67043073341,NA,NA,5,3,0
"Lorigné",0,0,75,79,0,0,305,"Employés (secteur privé)",42,NA,38.1,9,NA,2,716.20531147541,NA,NA,6,4,0
"Loubigné",0,0,75,79,0,0,166,"Retraités agricoles",69,NA,25.3,1,NA,2.3,887.211204819277,NA,NA,6,4,0
"Loubillé",0,0,75,79,0,0,394,"Retraités salariés privés",76,NA,26.4,4,NA,2.9,655.599441624365,NA,NA,6,4,0
"Louin",0,0,75,79,0,0,691,"Retraités salariés privés",72,NA,25.6,9,NA,1.5,1689.55587554269,NA,NA,5,3,0
"Louzy",0,0,75,79,0,0,1373,"Autres cadres (secteur privé)",70,NA,13.3,4,NA,2.3,1129.35422432629,NA,NA,5,3,0
"Luché-sur-Brioux",0,0,75,79,0,0,142,"Employés (secteur privé)",43,NA,20.3,1,NA,1.9,1410.26774647887,NA,NA,6,4,0
"Luché-Thouarsais",0,0,75,79,0,0,512,"Retraités agricoles",84,NA,13.6,1,NA,2.4,1036.1935546875,NA,NA,5,3,0
"Lusseray",0,0,75,79,0,0,159,"Agriculteurs propriétaires exploit.",55,NA,23.8,2,NA,6.6,959.080503144654,NA,NA,6,4,0
"Luzay",0,0,75,79,0,0,643,"Autres retraités",66,NA,14.8,3,NA,2.9,625.640590979782,NA,NA,5,3,0
"Magné",0,0,75,79,0,0,2723,"Retraités fonct.publique (sf enseig.)",70,NA,31.2,16,NA,6.9,1883.08492471539,NA,NA,3,3,0
"Mairé-Levescault",0,0,75,79,0,0,556,"Fonctionnaires de catégorie B",64,NA,28.9,3,NA,1.9,751.842895683453,NA,NA,5,3,0
"Maisonnay",0,0,75,79,0,0,259,"Agriculteurs propriétaires exploit.",49,NA,12.1,1,NA,1.6,833.675714285714,NA,NA,6,4,0
"Maisontiers",0,0,75,79,0,0,164,"Sans profession déclarée",63,NA,32.3,1,NA,4,1184.16329268293,NA,NA,6,4,0
"Marigny",0,0,75,79,0,0,886,"Agriculteurs propriétaires exploit.",66,NA,15.2,0,NA,2.8,991.649198645598,NA,NA,3,3,0
"Marnes",0,0,75,79,0,0,265,"Autres retraités",70,NA,33.6,2,NA,3.8,596.198301886792,NA,NA,6,4,0
"Mauzé-sur-le-Mignon",0,0,75,79,0,0,2846,"Autres retraités",67,NA,26.2,11,NA,5.4,1054.00343640197,NA,NA,4,3,0
"Mazières-en-Gâtine",0,0,75,79,0,0,1030,"Retraités salariés privés",69,NA,23.3,5,NA,5.5,1329.03641747573,NA,NA,4,3,0
"Melle",0,0,75,79,0,0,6623,"Retraités de l'enseignement",71,NA,28.9,42,NA,5,1037.59174090291,166,2.5,5,3,1
"Melleran",0,0,75,79,0,0,529,"Retraités des entreprises publiques",70,NA,30.9,1,NA,4.2,841.002400756144,NA,NA,6,4,0
"Ménigoute",0,0,75,79,0,0,883,"Agriculteurs propriétaires exploit.",61,NA,38.1,7,NA,4.6,2091.50335220838,NA,NA,5,3,0
"Messé",0,0,75,79,0,0,194,"Retraités des entreprises publiques",66,NA,27.1,3,NA,0.6,525.853917525773,NA,NA,6,4,0
"Moncoutant-sur-Sèvre",0,0,75,79,0,0,5212,"Cadres supérieurs (secteur privé)",67,NA,25.8,32,NA,3.1,1205.56922870299,NA,NA,5,3,1
"Montalembert",0,0,75,79,0,0,290,"Cadres supérieurs (secteur privé)",66,NA,31.1,2,NA,1.2,1091.42813793103,NA,NA,6,4,0
"Montravers",0,0,75,79,0,0,384,"Agents technique et techniciens",38,NA,13.9,2,NA,3.9,457.80640625,NA,NA,5,3,0
"La Mothe-Saint-Héray",0,0,75,79,0,0,1738,"Autres retraités",73,NA,28.2,7,NA,3.7,1128.29552359033,NA,NA,5,3,0
"Aigondigné",0,0,75,79,0,0,4914,"Autres cadres (secteur privé)",47,NA,16.8,27,NA,6.1,773.254232804233,NA,NA,3,3,1
"Nanteuil",0,0,75,79,0,0,1757,"Agents technique et techniciens",59,NA,21.8,6,NA,3,607.879482071713,NA,NA,5,3,0
"Neuvy-Bouin",0,0,75,79,0,0,516,"Professions rattachées à enseignt.",65,NA,23.4,3,NA,3.6,637.80738372093,NA,NA,6,4,0
"Niort",9,1,75,79,9,0,61044,"Cadres supérieurs (secteur privé)",48,"Parti radical",21.4,486,86194,11,1710.35265529782,2091,3.4,2,2,1
"Nueil-les-Aubiers",0,0,75,79,0,0,5687,"Cadres (entreprises publiques)",59,NA,21.9,34,NA,2.6,1360.32290487076,NA,NA,5,3,1
"Plaine-et-Vallées",0,0,75,79,0,0,2474,"Retraités fonct.publique (sf enseig.)",67,NA,28.1,21,NA,2.5,1134.70631366209,NA,NA,5,3,0
"Oroux",0,0,75,79,0,0,99,"Fonctionnaires de catégorie C",49,NA,29.6,1,NA,2.5,1057.3297979798,NA,NA,6,4,0
"Paizay-le-Chapt",0,0,75,79,0,0,263,"Agriculteurs propriétaires exploit.",64,NA,25.8,1,NA,2.5,693.567148288973,NA,NA,6,4,0
"Pamplie",0,0,75,79,0,0,281,"Retraités agricoles",74,NA,16.6,1,NA,2.5,1312.70298932384,NA,NA,4,4,0
"Pamproux",0,0,75,79,0,0,1749,"Hommes de lettres et Artistes",68,NA,28.7,11,NA,2.1,1136.72152658662,NA,NA,5,3,0
"Parthenay",0,0,75,79,0,0,10902,"Avocats",58,NA,27,83,NA,4.3,1144.92060997982,56,0.5,2,2,1
"Pas-de-Jeu",0,0,75,79,0,0,377,"Employés (secteur privé)",64,NA,21.6,4,NA,1.1,1056.57225464191,NA,NA,5,3,0
"Périgné",0,0,75,79,0,0,1041,"Employés (secteur privé)",58,NA,21.9,10,NA,4.7,981.776609029779,NA,NA,4,3,0
"Pers",0,0,75,79,0,0,76,"Retraités agricoles",74,NA,33.8,0,NA,5.5,1019.47315789474,NA,NA,6,4,0
"La Petite-Boissière",0,0,75,79,0,0,655,"Employés (secteur privé)",61,NA,14.5,1,NA,0.9,1167.5126870229,NA,NA,5,3,0
"La Peyratte",0,0,75,79,0,0,1218,"Pharmaciens",69,NA,24.7,10,NA,1.7,1028.65579638752,NA,NA,5,3,0
"Pierrefitte",0,0,75,79,0,0,341,"Agriculteurs propriétaires exploit.",57,NA,18.7,3,NA,0.9,643.591202346041,NA,NA,6,4,0
"Le Pin",0,0,75,79,0,0,1075,"Sans profession déclarée",67,NA,20.1,3,NA,2.1,1093.41932093023,NA,NA,5,3,0
"Pliboux",0,0,75,79,0,0,211,"Autres retraités",72,NA,36.9,3,NA,1.2,2878.46113744076,NA,NA,6,4,0
"Pompaire",0,0,75,79,0,0,2066,"Retraités de l'enseignement",75,NA,28.1,10,NA,3.7,659.461389157793,NA,NA,5,3,0
"Pougne-Hérisson",0,0,75,79,0,0,378,"Employés (secteur privé)",50,NA,23.8,2,NA,2.9,1694.57592592593,NA,NA,5,3,0
"Prahecq",0,0,75,79,0,0,2194,"Agriculteurs propriétaires exploit.",81,NA,20.7,15,NA,5.1,1240.17933910665,NA,NA,3,3,0
"Prailles-La Couarde",0,0,75,79,0,0,962,"Retraités de l'enseignement",65,NA,16.3,8,NA,5.3,807.460977130977,NA,NA,4,4,0
"Pressigny",0,0,75,79,0,0,187,"Agriculteurs propriétaires exploit.",57,NA,24.9,2,NA,3.3,844.113101604278,NA,NA,6,4,0
"Prin-Deyrançon",0,0,75,79,0,0,629,"Retraités agricoles",80,NA,16.1,7,NA,3.9,1718.82310015898,NA,NA,4,3,0
"Puihardy",0,0,75,79,0,0,56,"Ouvriers (secteur privé)",65,NA,14.5,0,NA,4.4,1034.04035714286,NA,NA,4,4,0
"Reffannes",0,0,75,79,0,0,369,"Agents technique et techniciens",62,NA,20.7,2,NA,2.8,1451.21365853659,NA,NA,5,3,0
"Le Retail",0,0,75,79,0,0,284,"Professeurs du secondaire et techn.",58,NA,23.4,3,NA,2.7,1100.58901408451,NA,NA,6,4,0
"La Rochénard",0,0,75,79,0,0,587,"Sans profession déclarée",72,NA,20.9,0,NA,3.9,911.266626916525,NA,NA,3,3,0
"Rom",0,0,75,79,0,0,872,"Fonctionnaires de catégorie B",57,NA,25.1,7,NA,3,727.207362385321,NA,NA,6,4,0
"Romans",0,0,75,79,0,0,721,"Représentants de commerce",57,NA,13.5,2,NA,4.6,551.438876560333,NA,NA,4,3,0
"Saint-Amand-sur-Sèvre",0,0,75,79,0,0,1431,"Retraités salariés privés",75,NA,18.4,9,NA,4,712.215534591195,NA,NA,5,3,0
"Saint-André-sur-Sèvre",0,0,75,79,0,0,662,"Professeurs du secondaire et techn.",53,NA,17.9,1,NA,1.4,475.129712990937,NA,NA,5,3,0
"Saint-Aubin-du-Plain",0,0,75,79,0,0,572,"Autres cadres (secteur privé)",60,NA,20,8,NA,4.3,964.819947552448,NA,NA,5,3,0
"Saint-Aubin-le-Cloud",0,0,75,79,0,0,1878,"Employés (secteur privé)",58,NA,24,5,NA,3.2,721.235649627263,NA,NA,5,3,0
"Saint-Christophe-sur-Roc",0,0,75,79,0,0,566,"Autres professions libérales",73,NA,15.9,2,NA,4.3,835.173798586572,NA,NA,3,3,0
"Voulmentin",0,0,75,79,0,0,1143,"Retraités salariés privés",69,NA,14.6,3,NA,2.7,676.694864391951,NA,NA,5,3,0
"Saint-Coutant",0,0,75,79,0,0,286,"Fonctionnaires de catégorie B",62,NA,31.8,0,NA,4,1848.66744755245,NA,NA,6,4,0
"Saint-Cyr-la-Lande",0,0,75,79,0,0,359,"Artisans",57,NA,16.6,3,NA,3.8,604.953537604457,NA,NA,6,4,0
"Sainte-Eanne",0,0,75,79,0,0,631,"Agriculteurs propriétaires exploit.",65,NA,17.8,3,NA,3.1,1040.15410459588,NA,NA,6,4,0
"Saint-Gelais",0,0,75,79,0,0,2130,"Journalistes et autres médias",67,NA,16.5,19,NA,9.4,779.198323943662,NA,NA,2,2,0
"Sainte-Gemme",0,0,75,79,0,0,404,"Experts comptables",63,NA,16,2,NA,2.8,720.051386138614,NA,NA,5,3,0
"Marcillé",0,0,75,79,0,0,799,"Agriculteurs propriétaires exploit.",58,NA,20.8,1,NA,3.9,730.946558197747,NA,NA,5,3,0
"Saint-Généroux",0,0,75,79,0,0,385,"Cadres supérieurs (secteur privé)",55,NA,22.7,2,NA,2.7,846.60787012987,NA,NA,6,4,0
"Saint-Georges-de-Noisné",0,0,75,79,0,0,724,"Fonctionnaires de catégorie C",57,NA,23,4,NA,2.1,535.088577348066,NA,NA,5,3,0
"Saint-Georges-de-Rex",0,0,75,79,0,0,450,"Retraités des entreprises publiques",64,NA,25.6,4,NA,4.7,698.6136,NA,NA,3,3,0
"Saint-Germain-de-Longue-Chaume",0,0,75,79,0,0,407,"Artisans",65,NA,29.5,1,NA,3.2,1768.46398034398,NA,NA,6,4,0
"Saint-Germier",0,0,75,79,0,0,232,"Retraités salariés privés",76,NA,26.1,1,NA,6.8,1118.73090517241,NA,NA,6,4,0
"Saint-Hilaire-la-Palud",0,0,75,79,0,0,1579,"Sans profession déclarée",77,NA,25.6,9,NA,3.5,1050.05535782141,NA,NA,4,3,0
"Saint-Jacques-de-Thouars",0,0,75,79,0,0,458,"Fonctionnaires de catégorie A",65,NA,18.9,2,NA,5.8,580.794192139738,NA,NA,2,2,0
"Saint-Jean-de-Thouars",0,0,75,79,0,0,1387,"Retraités de l'enseignement",63,NA,24.3,11,NA,3.3,816.388031723143,NA,NA,2,2,0
"Saint-Laurs",0,0,75,79,0,0,576,"Retraités salariés privés",69,NA,18.2,4,NA,1.9,1436.58371527778,NA,NA,3,3,0
"Saint-Léger-de-Montbrun",0,0,75,79,0,0,1296,"Salariés du secteur médical",65,NA,16.7,3,NA,1.5,831.303541666667,NA,NA,5,3,0
"Saint-Lin",0,0,75,79,0,0,346,"Industriels-Chefs entreprise",50,NA,19.9,3,NA,0.8,693.310751445087,NA,NA,5,3,0
"Saint-Loup-Lamairé",0,0,75,79,0,0,1021,"Cadres supérieurs (secteur privé)",41,NA,36.9,10,NA,7.3,1334.05785504407,NA,NA,5,3,0
"Saint-Maixent-de-Beugné",0,0,75,79,0,0,410,"Ingénieurs",70,NA,15.1,0,NA,3.9,1350.70473170732,NA,NA,4,3,0
"Saint-Maixent-l'École",0,0,75,79,0,0,6919,"Professeurs de faculté",75,NA,23.3,41,86194,4,1047.70548345137,7,0.1,2,2,1
"Saint-Marc-la-Lande",0,0,75,79,0,0,363,"Ingénieurs",56,NA,37.5,1,NA,3.1,1487.85807162534,NA,NA,4,4,0
"Saint-Martin-de-Bernegoue",0,0,75,79,0,0,796,"Retraités fonct.publique (sf enseig.)",72,NA,15.6,2,NA,2.9,747.664447236181,NA,NA,3,3,0
"Saint-Martin-de-Mâcon",0,0,75,79,0,0,321,"Cadres supérieurs (secteur privé)",52,NA,18.8,0,NA,0.8,857.816947040498,NA,NA,6,4,0
"Saint-Martin-de-Saint-Maixent",0,0,75,79,0,0,1127,"Autres retraités",71,NA,16.4,0,NA,3.5,925.722582076309,NA,NA,4,3,0
"Saint-Martin-de-Sanzay",0,0,75,79,0,0,1099,"Retraités salariés privés",73,NA,22.3,5,NA,2.5,736.784558689718,NA,NA,5,3,0
"Saint-Martin-du-Fouilloux",0,0,75,79,0,0,239,"Agriculteurs propriétaires exploit.",55,NA,24.3,0,NA,4.9,1118.8479916318,NA,NA,6,4,0
"Saint Maurice Étusson",0,0,75,79,0,0,887,"Agriculteurs propriétaires exploit.",57,NA,22.2,4,NA,1.7,1146.03195039459,NA,NA,5,3,0
"Saint-Maxire",0,0,75,79,0,0,1331,"Cadres (entreprises publiques)",66,NA,14.4,10,NA,6.7,1187.26092411721,NA,NA,3,3,0
"Sainte-Néomaye",0,0,75,79,0,0,1368,"Autres cadres (secteur privé)",61,NA,11.4,7,NA,4.5,745.645160818713,NA,NA,3,3,0
"Sainte-Ouenne",0,0,75,79,0,0,834,"Autres cadres (secteur privé)",62,NA,15,3,NA,4.5,613.768669064748,NA,NA,3,3,0
"Saint-Pardoux-Soutiers",0,0,75,79,0,0,1915,"Agriculteurs propriétaires exploit.",49,NA,19.6,7,NA,3.4,905.772490861619,NA,NA,5,3,0
